id,channelTitle,publishedAt,title,description,duration,viewCount,likeCount,dislikeCount,commentCount,tags
WcIdIrkohgU,Okayu Ch. 猫又おかゆ,2021-11-22T14:43:56Z,"{'publishedAt': '2021-11-22T14:43:56Z', 'channelId': 'UCvaTdHTWBGv3MKj3KVqJVCw', 'title': '【シャイニングパール】リメイクの世界へいざ～～！＃1【＃スバおか対決 /ホロライブ】', 'description': '＿\n\n“スバおか、闘いの火蓋を切る”\n殿堂入りしたポケモン達で対戦します！\n\nスバルちゃん🚑：https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA\n\nこの放送は 株式会社ドワンゴ の実施するニコニコ生放送の出張版放送として配信しております。\n-----------------------------------------------------------------------------------------------------------------------------------------------------------\n～これからの流れ～\n\n①スバルちゃんと3時間程並走！ ←今日 \n②その後はお互いのペースで物語を進めて殿堂入りを目指す！\n※毎回並走で配信される訳ではありません\n③最終的に殿堂入りしたポケモンで対戦する！\n\nまた、スバル、おかゆ両者ポケモンに詳しい訳では無いので\n視聴する際はお手柔らかにお願いします…！\n\n対戦に向けての過度なアドバイスは控えて頂けるとありがたいです！\n(対戦は最終的にしますが、好きなポケモンをパーティへ入れていくことが最優先となります)\n\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\nはじめてのオリジナル曲！“もぐもぐYUMMY”は\nこちらでも販売してます🍙✨\n▷https://okayu.streamlink.to/MoguMogu\n\n🐈猫又おかゆ 60万人記念ボイス販売中🐈\n‣販売ページはこちらから\nhttps://hololive.booth.pm/items/2430975\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n\\ 🍙おにぎりゃー向けメンバーシップ🍙 /\n\n❐メンバーに入るとこんな感じの特典が✨\n‣名前の後ろに継続期間でグレードアップするバッジが！\n‣専用の絵文字が使用できます（不定期で追加）\n‣大体月一でメンバー限定配信(お悩み相談 セリフ読み)\n‣壁紙やボイスが不定期更新されます！\n\n【登録方法】\nチャンネル登録ボタンの横にある「メンバーになる」ボタンから！\nまたはコチラのURLからどうぞ✨\nhttps://www.youtube.com/channel/UCvaTdHTWBGv3MKj3KVqJVCw/join\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n🍙 Twitter：https://twitter.com/nekomataokayu\n生放送関連タグ #生おかゆ ( 配信終わったら見てにまにましてる )\nファンアートタグ #絵かゆ ( 配信のサムネイルとして使用する場合があるよ！ )\nファンネーム おにぎりゃー 🍙三🍙三🍙三\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n❐よくある質問をまとめてみたよ✨ \n\nQ.スパチャは読み上げられますか？\nA.配信の一番最後にお名前を読み上げさせてもらうよ！いつもありがとう💖\n\nQ.コメント欄が荒れてるよおかゆん～～！\nA.焦らなくて大丈夫！運営さんが対応してくれたり僕が\n気付いたら消したりするね( ^)o(^ )👍\n最悪僕のことだけ見てて！そしたらきっと楽しいから✨\n\nQ.問い合わせしたいことがあるよ！\nA.フォームがあるからコチラに送信してみてね！\nhttps://cover-corp.com/contact/\n\nQ.お手紙は送れますか？\nA.送れるよ！届いたら見てにまにましてます😎✌\n以下から確認してね！\n\n規約‣https://www.hololive.tv/contact\n〒173-0003 東京都板橋区加賀1丁目6番1号 ネットデポ新板橋 \nカバー株式会社 ホロライブ プレゼント係分\u3000猫又おかゆ宛\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n 【\u3000所属会社からのお知らせ\u3000】\n現在弊社タレントに対し、配信中のチャット等によりセンシティブな発言を誘発して、\n炎上を引き起こそうとする事象が散見されています。\nこれに対し、NGワードを設定して予防を行っておりますが、\n当該対応は政治的意図を含むものではなく、\nタレントの安全な配信を担保するためである旨ご理解ください。\n\n上記のとおり、炎上を故意に誘発しようとするユーザーによるチャットやコメントによって、\nタレントが意図せずセンシティブな発言を行ってしまう可能性があります。\nこのような発言を行った場合にも、タレントには政治的・社会的意図は無いことを\n予めご理解ください。\n\nNotices From COVER Corporation\n\nWe have been made aware of a number of attempts to incite controversy against our talents by causing them to utter sensitive statements using the live stream chat.\n\nIn response to this, we have set up a list of terms unable to be mentioned at present to prevent this. Please understand that this response is not politically motivated and is intended to ensure the peaceful live streams by our talents.\n\nPlease understand that even if such statements were to be said by the talents, these are in no way politically or ideologically motivated.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/WcIdIrkohgU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/WcIdIrkohgU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/WcIdIrkohgU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/WcIdIrkohgU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/WcIdIrkohgU/maxresdefault.jpg', 'width': 1280, 'height': 720}}, 'channelTitle': 'Okayu Ch. 猫又おかゆ', 'tags': ['猫又おかゆ', 'ホロライブ', 'hololive', 'ホロライブゲーマーズ', '歌ってみた', 'ゲーム実況', '実況', 'バーチャルyoutuber', 'Vtuber', 'VTuber', 'バーチャルYouTuber', 'VR', '3D', 'ときのそら', 'ロボ子さん', '夜空メル', 'アキ・ローゼンタール', '赤井はあと', '白上フブキ', '夏色まつり', '湊あくあ', '紫咲シオン', '百鬼あやめ', '癒月ちょこ', '大空スバル', '大神ミオ', 'さくらみこ', '戌神ころね', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '宝鐘マリン', '白銀ノエル', 'AZKi', '星街すいせい', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ'], 'categoryId': '20', 'liveBroadcastContent': 'none', 'localized': {'title': '【シャイニングパール】リメイクの世界へいざ～～！＃1【＃スバおか対決 /ホロライブ】', 'description': '＿\n\n“スバおか、闘いの火蓋を切る”\n殿堂入りしたポケモン達で対戦します！\n\nスバルちゃん🚑：https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA\n\nこの放送は 株式会社ドワンゴ の実施するニコニコ生放送の出張版放送として配信しております。\n-----------------------------------------------------------------------------------------------------------------------------------------------------------\n～これからの流れ～\n\n①スバルちゃんと3時間程並走！ ←今日 \n②その後はお互いのペースで物語を進めて殿堂入りを目指す！\n※毎回並走で配信される訳ではありません\n③最終的に殿堂入りしたポケモンで対戦する！\n\nまた、スバル、おかゆ両者ポケモンに詳しい訳では無いので\n視聴する際はお手柔らかにお願いします…！\n\n対戦に向けての過度なアドバイスは控えて頂けるとありがたいです！\n(対戦は最終的にしますが、好きなポケモンをパーティへ入れていくことが最優先となります)\n\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\nはじめてのオリジナル曲！“もぐもぐYUMMY”は\nこちらでも販売してます🍙✨\n▷https://okayu.streamlink.to/MoguMogu\n\n🐈猫又おかゆ 60万人記念ボイス販売中🐈\n‣販売ページはこちらから\nhttps://hololive.booth.pm/items/2430975\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n\\ 🍙おにぎりゃー向けメンバーシップ🍙 /\n\n❐メンバーに入るとこんな感じの特典が✨\n‣名前の後ろに継続期間でグレードアップするバッジが！\n‣専用の絵文字が使用できます（不定期で追加）\n‣大体月一でメンバー限定配信(お悩み相談 セリフ読み)\n‣壁紙やボイスが不定期更新されます！\n\n【登録方法】\nチャンネル登録ボタンの横にある「メンバーになる」ボタンから！\nまたはコチラのURLからどうぞ✨\nhttps://www.youtube.com/channel/UCvaTdHTWBGv3MKj3KVqJVCw/join\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n🍙 Twitter：https://twitter.com/nekomataokayu\n生放送関連タグ #生おかゆ ( 配信終わったら見てにまにましてる )\nファンアートタグ #絵かゆ ( 配信のサムネイルとして使用する場合があるよ！ )\nファンネーム おにぎりゃー 🍙三🍙三🍙三\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n❐よくある質問をまとめてみたよ✨ \n\nQ.スパチャは読み上げられますか？\nA.配信の一番最後にお名前を読み上げさせてもらうよ！いつもありがとう💖\n\nQ.コメント欄が荒れてるよおかゆん～～！\nA.焦らなくて大丈夫！運営さんが対応してくれたり僕が\n気付いたら消したりするね( ^)o(^ )👍\n最悪僕のことだけ見てて！そしたらきっと楽しいから✨\n\nQ.問い合わせしたいことがあるよ！\nA.フォームがあるからコチラに送信してみてね！\nhttps://cover-corp.com/contact/\n\nQ.お手紙は送れますか？\nA.送れるよ！届いたら見てにまにましてます😎✌\n以下から確認してね！\n\n規約‣https://www.hololive.tv/contact\n〒173-0003 東京都板橋区加賀1丁目6番1号 ネットデポ新板橋 \nカバー株式会社 ホロライブ プレゼント係分\u3000猫又おかゆ宛\n\n‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐\n\n 【\u3000所属会社からのお知らせ\u3000】\n現在弊社タレントに対し、配信中のチャット等によりセンシティブな発言を誘発して、\n炎上を引き起こそうとする事象が散見されています。\nこれに対し、NGワードを設定して予防を行っておりますが、\n当該対応は政治的意図を含むものではなく、\nタレントの安全な配信を担保するためである旨ご理解ください。\n\n上記のとおり、炎上を故意に誘発しようとするユーザーによるチャットやコメントによって、\nタレントが意図せずセンシティブな発言を行ってしまう可能性があります。\nこのような発言を行った場合にも、タレントには政治的・社会的意図は無いことを\n予めご理解ください。\n\nNotices From COVER Corporation\n\nWe have been made aware of a number of attempts to incite controversy against our talents by causing them to utter sensitive statements using the live stream chat.\n\nIn response to this, we have set up a list of terms unable to be mentioned at present to prevent this. Please understand that this response is not politically motivated and is intended to ensure the peaceful live streams by our talents.\n\nPlease understand that even if such statements were to be said by the talents, these are in no way politically or ideologically motivated.'}, 'defaultAudioLanguage': 'ja'}","＿

“スバおか、闘いの火蓋を切る”
殿堂入りしたポケモン達で対戦します！

スバルちゃん🚑：https://www.youtube.com/channel/UCvzGlP9oQwU--Y0r9id_jnA

この放送は 株式会社ドワンゴ の実施するニコニコ生放送の出張版放送として配信しております。
-----------------------------------------------------------------------------------------------------------------------------------------------------------
～これからの流れ～

①スバルちゃんと3時間程並走！ ←今日 
②その後はお互いのペースで物語を進めて殿堂入りを目指す！
※毎回並走で配信される訳ではありません
③最終的に殿堂入りしたポケモンで対戦する！

また、スバル、おかゆ両者ポケモンに詳しい訳では無いので
視聴する際はお手柔らかにお願いします…！

対戦に向けての過度なアドバイスは控えて頂けるとありがたいです！
(対戦は最終的にしますが、好きなポケモンをパーティへ入れていくことが最優先となります)


‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐

はじめてのオリジナル曲！“もぐもぐYUMMY”は
こちらでも販売してます🍙✨
▷https://okayu.streamlink.to/MoguMogu

🐈猫又おかゆ 60万人記念ボイス販売中🐈
‣販売ページはこちらから
https://hololive.booth.pm/items/2430975

‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐

\ 🍙おにぎりゃー向けメンバーシップ🍙 /

❐メンバーに入るとこんな感じの特典が✨
‣名前の後ろに継続期間でグレードアップするバッジが！
‣専用の絵文字が使用できます（不定期で追加）
‣大体月一でメンバー限定配信(お悩み相談 セリフ読み)
‣壁紙やボイスが不定期更新されます！

【登録方法】
チャンネル登録ボタンの横にある「メンバーになる」ボタンから！
またはコチラのURLからどうぞ✨
https://www.youtube.com/channel/UCvaTdHTWBGv3MKj3KVqJVCw/join

‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐

🍙 Twitter：https://twitter.com/nekomataokayu
生放送関連タグ #生おかゆ ( 配信終わったら見てにまにましてる )
ファンアートタグ #絵かゆ ( 配信のサムネイルとして使用する場合があるよ！ )
ファンネーム おにぎりゃー 🍙三🍙三🍙三

‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐

❐よくある質問をまとめてみたよ✨ 

Q.スパチャは読み上げられますか？
A.配信の一番最後にお名前を読み上げさせてもらうよ！いつもありがとう💖

Q.コメント欄が荒れてるよおかゆん～～！
A.焦らなくて大丈夫！運営さんが対応してくれたり僕が
気付いたら消したりするね( ^)o(^ )👍
最悪僕のことだけ見てて！そしたらきっと楽しいから✨

Q.問い合わせしたいことがあるよ！
A.フォームがあるからコチラに送信してみてね！
https://cover-corp.com/contact/

Q.お手紙は送れますか？
A.送れるよ！届いたら見てにまにましてます😎✌
以下から確認してね！

規約‣https://www.hololive.tv/contact
〒173-0003 東京都板橋区加賀1丁目6番1号 ネットデポ新板橋 
カバー株式会社 ホロライブ プレゼント係分　猫又おかゆ宛

‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐-‐

 【　所属会社からのお知らせ　】
現在弊社タレントに対し、配信中のチャット等によりセンシティブな発言を誘発して、
炎上を引き起こそうとする事象が散見されています。
これに対し、NGワードを設定して予防を行っておりますが、
当該対応は政治的意図を含むものではなく、
タレントの安全な配信を担保するためである旨ご理解ください。

上記のとおり、炎上を故意に誘発しようとするユーザーによるチャットやコメントによって、
タレントが意図せずセンシティブな発言を行ってしまう可能性があります。
このような発言を行った場合にも、タレントには政治的・社会的意図は無いことを
予めご理解ください。

Notices From COVER Corporation

We have been made aware of a number of attempts to incite controversy against our talents by causing them to utter sensitive statements using the live stream chat.

In response to this, we have set up a list of terms unable to be mentioned at present to prevent this. Please understand that this response is not politically motivated and is intended to ensure the peaceful live streams by our talents.

Please understand that even if such statements were to be said by the talents, these are in no way politically or ideologically motivated.",PT3H26M8S,339467,14236,62,81,"['猫又おかゆ', 'ホロライブ', 'hololive', 'ホロライブゲーマーズ', '歌ってみた', 'ゲーム実況', '実況', 'バーチャルyoutuber', 'Vtuber', 'VTuber', 'バーチャルYouTuber', 'VR', '3D', 'ときのそら', 'ロボ子さん', '夜空メル', 'アキ・ローゼンタール', '赤井はあと', '白上フブキ', '夏色まつり', '湊あくあ', '紫咲シオン', '百鬼あやめ', '癒月ちょこ', '大空スバル', '大神ミオ', 'さくらみこ', '戌神ころね', '兎田ぺこら', '潤羽るしあ', '不知火フレア', '宝鐘マリン', '白銀ノエル', 'AZKi', '星街すいせい', '天音かなた', '桐生ココ', '姫森ルーナ', '角巻わため', '常闇トワ', '雪花ラミィ', '桃鈴ねね', '獅白ぼたん', '魔乃アロエ', '尾丸ポルカ']"
